variables,OBS,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,HURRICANE.NAMES,OUTAGE.DURATION,DEMAND.LOSS.MW,CUSTOMERS.AFFECTED,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,candidate_group_id,candidate_group_size,candidate_row_rank,duplicate_candidate,duplicate_excess_row,normalized_cause_category_detail,start_timestamp_local,restoration_timestamp_local,reported_duration_min,timestamp_duration_min,duration_delta_min,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_mw_numeric,demand_loss_known,demand_loss_positive,demand_loss_zero,customers_affected_numeric,nerc_regions,multi_nerc,source_row_primary_duration_member,source_row_known_loss_member,source_row_positive_loss_member,source_row_zero_duration_member
__MISSING__,1477,2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,2011-05-10T00:00:00,13:45:00,2011-05-10T00:00:00,15:00:00,intentional attack,vandalism,__MISSING__,75,0,0,16.9,14.32,12.47,14.96,300807,330201,148837,779845,38.5726650808815,42.3418756291314,19.0854592899871,599532,104610,3491,707633,84.7235784651083,14.7830867130278,0.493334821863876,47697,47586,1.00233261883747,0.9,1328,62870,2.11229521234293,0.5,1318344,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,fc61c09711e7905b4fad8d67fc667a746425089f2bb54306b2f03cee777b3e91,1,1,false,false,vandalism,2011-05-10T13:45:00,2011-05-10T15:00:00,75,75,0,true,true,true,true,0,true,false,true,0,NPCC,false,true,true,false,true
__MISSING__,1478,2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,2011-05-05T00:00:00,09:15:00,2011-05-05T00:00:00,09:15:00,intentional attack,vandalism,__MISSING__,0,0,0,16.9,14.32,12.47,14.96,300807,330201,148837,779845,38.5726650808815,42.3418756291314,19.0854592899871,599532,104610,3491,707633,84.7235784651083,14.7830867130278,0.493334821863876,47697,47586,1.00233261883747,0.9,1328,62870,2.11229521234293,0.5,1318344,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,6122e40e72a5db93569a0918d046de62ff8292041f684939f85eac7ca9be2bd6,1,1,false,false,vandalism,2011-05-05T09:15:00,2011-05-05T09:15:00,0,0,0,true,true,false,true,0,true,false,true,0,NPCC,false,false,false,false,true
__MISSING__,1479,2013,5,New Hampshire,NH,NPCC,Northeast,-0.2,normal,2013-05-14T00:00:00,10:25:00,2013-05-14T00:00:00,11:42:00,intentional attack,vandalism,__MISSING__,77,__MISSING__,__MISSING__,16.9,13.39,11.1,14.26,309608,352744,162190,824542,37.5490878572589,42.7805981987576,19.6703139439834,603628,105461,3371,712460,84.7244757600427,14.8023748701681,0.473149369789181,47975,48396,0.991300933961484,0,1045,63453,1.64688824799458,0.4,1322660,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,bfc6a734033c99a13ce0db11e30a07165503b82a04f3ec4ab2579d0101647161,1,1,false,false,vandalism,2013-05-14T10:25:00,2013-05-14T11:42:00,77,77,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,1480,2007,4,New Hampshire,NH,NPCC,Northeast,-0.1,normal,2007-04-16T00:00:00,08:00:00,2007-04-16T00:00:00,19:00:00,severe weather,thunderstorm,__MISSING__,660,__MISSING__,102568,14.92,14.01,11.9,13.94,336724,344898,174224,855846,39.343994129785,40.2990724966875,20.3569333735275,592238,101848,3230,697316,84.9310785927757,14.6057167768989,0.463204630325419,47522,49126,0.967349265154908,-0.4,1223,62375,1.96072144288577,0.4,1312540,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,84ba040869c0e8f5aab6faab99b3937f91b65deaf09cbdbeb7d42a3088553b17,1,1,false,false,thunderstorm,2007-04-16T08:00:00,2007-04-16T19:00:00,660,660,0,true,true,true,true,__MISSING__,false,false,false,102568,NPCC,false,true,false,false,true
__MISSING__,1481,2011,5,New Hampshire,NH,NPCC,Northeast,-0.4,normal,2011-05-09T00:00:00,13:11:00,2011-05-09T00:00:00,13:11:00,intentional attack,vandalism,__MISSING__,0,0,0,16.9,14.32,12.47,14.96,300807,330201,148837,779845,38.5726650808815,42.3418756291314,19.0854592899871,599532,104610,3491,707633,84.7235784651083,14.7830867130278,0.493334821863876,47697,47586,1.00233261883747,0.9,1328,62870,2.11229521234293,0.5,1318344,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,f3e99874b89ee3f98f2bf4e89798c48b27257432a5f4798936907d9d51194c76,1,1,false,false,vandalism,2011-05-09T13:11:00,2011-05-09T13:11:00,0,0,0,true,true,false,true,0,true,false,true,0,NPCC,false,false,false,false,true
__MISSING__,1482,2011,3,New Hampshire,NH,NPCC,Northeast,-0.7,cold,2011-03-21T00:00:00,00:57:00,2011-03-21T00:00:00,02:29:00,intentional attack,vandalism,__MISSING__,92,__MISSING__,__MISSING__,16.43,14.15,12.46,14.83,381623,357034,153338,891995,42.7830873491443,40.0264575474078,17.1904551034479,599532,104610,3491,707633,84.7235784651083,14.7830867130278,0.493334821863876,47697,47586,1.00233261883747,0.9,1328,62870,2.11229521234293,0.5,1318344,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,e06403a2f719724c9b47e079b6f4311850ed2bc268c3e1022c8d6e934cf7f3eb,1,1,false,false,vandalism,2011-03-21T00:57:00,2011-03-21T02:29:00,92,92,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,1483,2011,11,New Hampshire,NH,NPCC,Northeast,-1,cold,2011-11-13T00:00:00,11:30:00,2011-11-13T00:00:00,12:00:00,intentional attack,vandalism,__MISSING__,30,0,0,16.65,13.92,11.89,14.62,324072,338033,154109,816214,39.7042932368227,41.4147515234975,18.8809552396798,599532,104610,3491,707633,84.7235784651083,14.7830867130278,0.493334821863876,47697,47586,1.00233261883747,0.9,1328,62870,2.11229521234293,0.5,1318344,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,b462ef8a8dd5663fbc7d52020415b55c40cdde9db35a080bc463d1771cde7975,1,1,false,false,vandalism,2011-11-13T11:30:00,2011-11-13T12:00:00,30,30,0,true,true,true,true,0,true,false,true,0,NPCC,false,true,true,false,true
__MISSING__,1484,2012,11,New Hampshire,NH,NPCC,Northeast,0.1,normal,2012-11-27T00:00:00,13:07:00,2012-11-27T00:00:00,13:40:00,intentional attack,vandalism,__MISSING__,33,0,0,15.9,13.4,12.09,14.17,334870,346235,152090,833194,40.1911199552565,41.5551480207491,18.2538520440618,601697,104978,3444,710119,84.7318548018008,14.7831560625754,0.484989135623748,47990,48156,0.996552869839688,0.6,1080,63410,1.70320138779372,0.4,1321393,60.3,12.97,1232.6,1364.9,62.9,7.19,1.4,95.7642528612686,4.24644346988983,3.50839661995935,01884702dc78526d693087bdbfb88ffb51271bde9ec537c835ab74faa3e4592d,1,1,false,false,vandalism,2012-11-27T13:07:00,2012-11-27T13:40:00,33,33,0,true,true,true,true,0,true,false,true,0,NPCC,false,true,true,false,true
__MISSING__,1485,2011,1,Nevada,NV,WECC,West,-1.3,cold,2011-01-26T00:00:00,09:25:00,2011-01-27T00:00:00,17:00:00,intentional attack,vandalism,__MISSING__,1895,0,0,11.6,9.19,5.57,8.6,905513,665044,1028685,2599927,34.8284009512575,25.5793335735965,39.5659185815602,1067944,155395,3506,1226846,87.0479261455798,12.6662189060404,0.28577343855708,43886,47586,0.922246038750893,0.1,2191,119308,1.83642337479465,0.7,2718819,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,a2a54db0ab2a77fd82c650c6bd932437d20f1204bc049261935664764c90d088,1,1,false,false,vandalism,2011-01-26T09:25:00,2011-01-27T17:00:00,1895,1895,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1486,2013,6,Nevada,NV,WECC,West,-0.2,normal,2013-06-21T00:00:00,07:40:00,2013-06-21T00:00:00,12:14:00,intentional attack,vandalism,__MISSING__,274,__MISSING__,1100,11.56,8.51,7.07,9.23,1455674,896689,1265331,3618500,40.2286582838193,24.7806826032887,34.9683846897886,1094770,158355,3783,1256909,87.1001798857356,12.5987641110057,0.300976443004227,42505,48396,0.878275064054881,-1.6,1901,118651,1.60217781561049,0.7,2790366,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,1b1999da53b74ab105cd88127a69396a02bac879b55f8745230e2533da2477d2,1,1,false,false,vandalism,2013-06-21T07:40:00,2013-06-21T12:14:00,274,274,0,true,true,true,true,__MISSING__,false,false,false,1100,WECC,false,true,false,false,true
__MISSING__,1487,2015,12,Nevada,NV,WECC,West,2.3,warm,2015-12-08T00:00:00,14:00:00,2015-12-08T00:00:00,14:01:00,intentional attack,sabotage,__MISSING__,1,0,0,12.41,8.71,5.07,8.46,885810,743699,1090123,2720283,32.5631561128015,27.3390305346907,40.0738820188929,1126220,160492,3682,1290395,87.2771515698681,12.4374319491319,0.285338985349447,43632,49844,0.875371158013001,1,1843,127020,1.45095260588884,0.7,2890845,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,5a6284a8bd93f368bdba1da060564716d9a3a81e9145b2c87ac4e72df0e5e4b6,1,1,false,false,sabotage,2015-12-08T14:00:00,2015-12-08T14:01:00,1,1,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1488,2011,5,Nevada,NV,WECC,West,-0.4,normal,2011-05-21T00:00:00,17:00:00,2011-05-22T00:00:00,18:34:00,intentional attack,vandalism,__MISSING__,1534,56,__MISSING__,12.06,9.25,5.64,8.5,742042,749358,1116399,2608404,28.4481238335779,28.7286018576877,42.8000800489495,1067944,155395,3506,1226846,87.0479261455798,12.6662189060404,0.28577343855708,43886,47586,0.922246038750893,0.1,2191,119308,1.83642337479465,0.7,2718819,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,27a996f0de1a17f39b725c9567ca28eda339f57dee572f7d118526202182e9b0,1,1,false,false,vandalism,2011-05-21T17:00:00,2011-05-22T18:34:00,1534,1534,0,true,true,true,true,56,true,true,false,__MISSING__,WECC,false,true,true,true,true
__MISSING__,1489,2012,10,Nevada,NV,WECC,West,0.3,normal,2012-10-29T00:00:00,15:00:00,2012-10-29T00:00:00,15:01:00,intentional attack,__MISSING__,__MISSING__,1,__MISSING__,__MISSING__,12.04,8.9,6.54,8.84,815761,759764,1151673,2727874,29.9046436895546,27.8518729237494,42.2187021834586,1080583,155927,3748,1240259,87.1255923157986,12.5721321111155,0.302194944765569,43209,48156,0.897271368053825,-1.5,1912,119051,1.60603438862336,0.7,2754874,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,f94549eb74d75e4a70e12954ff174ec354683da0ab157aa03712ff387d5fafc6,1,1,false,false,__MISSING__,2012-10-29T15:00:00,2012-10-29T15:01:00,1,1,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,WECC,false,true,false,false,true
__MISSING__,1490,2016,3,Nevada,NV,WECC,West,1.6,warm,2016-03-27T00:00:00,12:00:00,2016-03-27T00:00:00,13:00:00,intentional attack,sabotage,__MISSING__,60,__MISSING__,110000,12.28,8.3,4.82,7.95,707701,729576,1063371,2501277,28.2935876354358,29.1681409136213,42.5131242961095,1143667,161594,3654,1308916,87.375125676514,12.3456356252044,0.279162299184974,44142,50660,0.871338333991315,1.2,1869,129746,1.44050683643426,0.7,2939254,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,32b4cab7d228992df58c938247d5f0e64cd15c01b4f2fcead2f79e9b5a0f635d,1,1,false,false,sabotage,2016-03-27T12:00:00,2016-03-27T13:00:00,60,60,0,true,true,true,true,__MISSING__,false,false,false,110000,WECC,false,true,false,false,true
__MISSING__,1491,2012,1,Nevada,NV,WECC,West,-0.7,cold,2012-01-11T00:00:00,07:19:00,2012-01-11T00:00:00,09:07:00,intentional attack,vandalism,__MISSING__,108,0,0,11.38,8.65,5.2,8.25,904275,658781,1015819,2579567,35.0553019169496,25.5384333882392,39.379438487157,1080583,155927,3748,1240259,87.1255923157986,12.5721321111155,0.302194944765569,43209,48156,0.897271368053825,-1.5,1912,119051,1.60603438862336,0.7,2754874,94.2,7.69,3314.8,1272.7,1.4,0.7,0.15,99.2846290200051,0.715370979994935,0.715370979994935,6d73b261ee04751172831b2cf5bbce3ae6cdf8be65a50cd83deba31b4b67dcfa,1,1,false,false,vandalism,2012-01-11T07:19:00,2012-01-11T09:07:00,108,108,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1492,2013,5,Colorado,CO,WECC,Southwest,-0.2,normal,2013-05-01T00:00:00,09:22:00,2013-05-01T00:00:00,09:24:00,islanding,__MISSING__,__MISSING__,2,123,35230,11.65,9.77,7.21,9.61,1339530,1633889,1244543,4223288,31.7177043100068,38.6876054865309,29.4685799310869,2169365,358800,16172,2544338,85.2624533375676,14.1018999834142,0.635607376064029,50807,48396,1.04981816679064,0.5,3982,267858,1.48660857618589,1.4,5271132,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,f2f6fb625af181e356bc8bcbf2d4f21f3691acb1a775f2ed70beae281c5092d4,1,1,false,false,__MISSING__,2013-05-01T09:22:00,2013-05-01T09:24:00,2,2,0,true,true,true,true,123,true,true,false,35230,WECC,false,true,true,true,true
__MISSING__,1493,2013,4,Colorado,CO,WECC,Southwest,-0.2,normal,2013-04-03T00:00:00,11:05:00,2013-04-03T00:00:00,14:00:00,intentional attack,sabotage,__MISSING__,175,0,0,11.64,9.48,7.02,9.47,1302365,1584036,1166461,4058095,32.0930140866589,39.0339802296398,28.7440535522209,2169365,358800,16172,2544338,85.2624533375676,14.1018999834142,0.635607376064029,50807,48396,1.04981816679064,0.5,3982,267858,1.48660857618589,1.4,5271132,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,d3f9c4102dda29b3b9c7ed0daf6dc46471a8484d45095b11af97facb8aca2a95,1,1,false,false,sabotage,2013-04-03T11:05:00,2013-04-03T14:00:00,175,175,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1494,2005,6,Colorado,CO,WECC,Southwest,0.2,normal,2005-06-28T00:00:00,11:30:00,__MISSING__,__MISSING__,fuel supply emergency,Coal,__MISSING__,__MISSING__,0,0,9.11,8.03,5.68,7.77,1330446,1679740,1062563,4074285,32.654711194725,41.2278473400854,26.0797415988327,1994548,342535,12837,2349921,84.8772362985819,14.576447463553,0.546273683242969,51847,48090,1.07812435017675,3.2,3178,240150,1.32333957942952,1.4,4631888,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,36525ecec86cf57e66081e80e56c97a023ae642a2be1835f601826d58bb68f4d,1,1,false,false,coal,2005-06-28T11:30:00,__MISSING__,__MISSING__,__MISSING__,__MISSING__,false,false,false,false,0,true,false,true,0,WECC,false,false,false,false,false
__MISSING__,1495,2011,10,Colorado,CO,WECC,Southwest,-0.9,cold,2011-10-26T00:00:00,05:00:00,2011-10-27T00:00:00,15:00:00,severe weather,__MISSING__,__MISSING__,2040,__MISSING__,204000,11.04,9.51,7.13,9.28,1337516,1630130,1265295,4237235,31.5657734347989,38.4715504332424,29.8613364611592,2141780,347903,16425,2506109,85.4623641669217,13.8821974622812,0.655398468302855,50069,47586,1.05217921237339,-0.2,3976,256338,1.55107709352496,1.6,5119480,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,7bbc7cadd5c2244db03109c15c4e24e80f9d467572d59b6e20251621f6b77591,1,1,false,false,__MISSING__,2011-10-26T05:00:00,2011-10-27T15:00:00,2040,2040,0,true,true,true,true,__MISSING__,false,false,false,204000,WECC,false,true,false,false,true
__MISSING__,1496,2009,7,Colorado,CO,WECC,Southwest,0.5,warm,2009-07-20T00:00:00,21:50:00,2009-07-22T00:00:00,19:00:00,severe weather,thunderstorm,__MISSING__,2710,150,86058,10.38,8.83,6.81,8.83,1673977,1790235,1279188,4746909,35.2645690069053,37.7136995885112,26.9478096167422,2111623,349267,14918,2475809,85.2902223071327,14.1071867821791,0.602550519850279,50296,46680,1.07746358183376,-2.8,3113,250082,1.24479170831967,1.4,4972195,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,33afd38db94cfd54539a0879c5a5148a14a2db4435f141e92d48d5b6c2587c63,1,1,false,false,thunderstorm,2009-07-20T21:50:00,2009-07-22T19:00:00,2710,2710,0,true,true,true,true,150,true,true,false,86058,WECC,false,true,true,true,true
__MISSING__,1497,2011,7,Colorado,CO,WECC,Southwest,-0.3,normal,2011-07-13T00:00:00,17:19:00,2011-07-13T00:00:00,22:03:00,system operability disruption,__MISSING__,__MISSING__,284,580,__MISSING__,12.16,10.03,7.8,10.19,1872748,1898228,1407342,5182136,36.1385343804177,36.6302235217293,27.1575659149046,2141780,347903,16425,2506109,85.4623641669217,13.8821974622812,0.655398468302855,50069,47586,1.05217921237339,-0.2,3976,256338,1.55107709352496,1.6,5119480,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,6dfeff906b99120bea606e570985b1fa80ad9858b286de7593c5214d1a2113ac,1,1,false,false,__MISSING__,2011-07-13T17:19:00,2011-07-13T22:03:00,284,284,0,true,true,true,true,580,true,true,false,__MISSING__,WECC,false,true,true,true,true
__MISSING__,1498,2015,2,Colorado,CO,WECC,Southwest,0.5,warm,2015-02-09T00:00:00,11:30:00,2015-02-09T00:00:00,13:15:00,intentional attack,sabotage,__MISSING__,105,__MISSING__,__MISSING__,11.7,9.68,7.03,9.62,1418604,1509422,1174945,4108146,34.5314893871834,36.7421703123501,28.60037106763,2225725,365563,16229,2607518,85.3579917760874,14.0195772378177,0.622392635448729,52920,49844,1.06171254313458,1.7,3762,288380,1.30452874679243,1.5,5456574,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,5cced0393dcfe52a76a8f8b4184e30cd867efdb5dce093946a1c149dd9eae302,1,1,false,false,sabotage,2015-02-09T11:30:00,2015-02-09T13:15:00,105,105,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,WECC,false,true,false,false,true
__MISSING__,1499,2016,3,Colorado,CO,WECC,Southwest,1.6,warm,2016-03-23T00:00:00,05:00:00,2016-03-25T00:00:00,23:59:00,severe weather,__MISSING__,__MISSING__,4019,0,0,11.35,8.99,6.71,9.13,1425438,1640673,1211062,4282715,33.2835129117861,38.3091800411655,28.2779031525563,2260068,367001,16245,2643315,85.5012739684828,13.8841189945201,0.61456920571328,52863,50660,1.04348598499803,-0.1,3821,292336,1.3070576323135,1.4,5530105,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,7b5e8e1a12cd8873c798b239c7514fd19a7abbb4e575dc83a906c10e22002334,1,1,false,false,__MISSING__,2016-03-23T05:00:00,2016-03-25T23:59:00,4019,4019,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1500,2012,10,Colorado,CO,WECC,Southwest,0.3,normal,2012-10-30T00:00:00,15:00:00,2012-10-30T00:00:00,15:01:00,intentional attack,vandalism,__MISSING__,1,__MISSING__,__MISSING__,11.33,9.7,7.32,9.5,1355298,1598629,1295331,4253635,31.8621132278628,37.5826557755896,30.452330771211,2149637,348752,16017,2514407,85.4928020801724,13.8701491047392,0.637009044279625,50547,48156,1.0496511338151,1,4326,262427,1.64845842843915,1.7,5191731,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,74db1d3b5edfe103df4a8dc21498480f4250e15db8c73b407183e1dd449a28b1,1,1,false,false,vandalism,2012-10-30T15:00:00,2012-10-30T15:01:00,1,1,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,WECC,false,true,false,false,true
__MISSING__,1501,2010,6,Colorado,CO,WECC,Southwest,-0.4,normal,2010-06-07T00:00:00,18:29:00,2010-06-08T00:00:00,01:00:00,system operability disruption,__MISSING__,__MISSING__,391,300,31000,11.89,10.19,7.08,9.86,1535102,1685020,1316004,4539747,33.814703770937,37.1170463904707,28.9884876844459,2128507,350073,15060,2493641,85.3573950701003,14.038628655849,0.603936172047219,50194,47287,1.06147566984583,-0.2,3727,253406,1.4707623339621,1.5,5048254,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,a7209e031d50a034d8866c426e2867303cc29cfaa81567415ba3e6d3d994612d,1,1,false,false,__MISSING__,2010-06-07T18:29:00,2010-06-08T01:00:00,391,391,0,true,true,true,true,300,true,true,false,31000,WECC,false,true,true,true,true
__MISSING__,1502,2006,2,Colorado,CO,WECC,Southwest,-0.6,cold,2006-02-18T00:00:00,08:50:00,2006-02-18T00:00:00,16:09:00,system operability disruption,__MISSING__,__MISSING__,439,428,__MISSING__,9.23,8.05,6.01,7.96,1316069,1480500,911618,3709983,35.4737204995279,39.9058432343221,24.5720263408215,2030827,345297,13409,2389534,84.9884119665173,14.4503907456433,0.561155438675491,51736,48909,1.05780122267885,-0.2,3515,244218,1.43928784938047,1.6,4720423,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,4df513f3925d4b3dc0d7f4fc9c5c458fc0b4ee8f0b64c13ef626ee3f548c5789,1,1,false,false,__MISSING__,2006-02-18T08:50:00,2006-02-18T16:09:00,439,439,0,true,true,true,true,428,true,true,false,__MISSING__,WECC,false,true,true,true,true
__MISSING__,1503,2012,6,Colorado,CO,WECC,Southwest,-0.1,normal,2012-06-08T00:00:00,17:20:00,2012-06-08T00:00:00,17:25:00,system operability disruption,__MISSING__,__MISSING__,5,120,30379,12.01,9.93,7.03,9.8,1596881,1828313,1354137,4783529,33.3829062184007,38.2210079629495,28.3083263423301,2149637,348752,16017,2514407,85.4928020801724,13.8701491047392,0.637009044279625,50547,48156,1.0496511338151,1,4326,262427,1.64845842843915,1.7,5191731,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,f52163230df9b5dc2a8f784aa6e7c78888eef5ced8e32da34ba8202cb06151ca,1,1,false,false,__MISSING__,2012-06-08T17:20:00,2012-06-08T17:25:00,5,5,0,true,true,true,true,120,true,true,false,30379,WECC,false,true,true,true,true
__MISSING__,1504,2012,10,Colorado,CO,WECC,Southwest,0.3,normal,2012-10-25T00:00:00,14:39:00,2012-10-25T00:00:00,18:00:00,intentional attack,vandalism,__MISSING__,201,0,0,11.33,9.7,7.32,9.5,1355298,1598629,1295331,4253635,31.8621132278628,37.5826557755896,30.452330771211,2149637,348752,16017,2514407,85.4928020801724,13.8701491047392,0.637009044279625,50547,48156,1.0496511338151,1,4326,262427,1.64845842843915,1.7,5191731,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,5e5df37d2251dd9c42e6581b5a4d0da03d4ee8ba25c62f33e47ce5e0ae1dd948,1,1,false,false,vandalism,2012-10-25T14:39:00,2012-10-25T18:00:00,201,201,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
__MISSING__,1505,2006,10,Colorado,CO,MRO,Southwest,0.7,warm,2006-10-26T00:00:00,05:30:00,2006-10-27T00:00:00,17:10:00,severe weather,winter storm,__MISSING__,2140,__MISSING__,65000,8.93,7.33,5.97,7.46,1222570,1720312,1074931,4019838,30.4134146699444,42.7955554427815,26.7406547229018,2030827,345297,13409,2389534,84.9884119665173,14.4503907456433,0.561155438675491,51736,48909,1.05780122267885,-0.2,3515,244218,1.43928784938047,1.6,4720423,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,b6081f1fb8567c4d572ed65ef43322d64808f6ed3652130d7405cb5cfff01773,1,1,false,false,winter storm,2006-10-26T05:30:00,2006-10-27T17:10:00,2140,2140,0,true,true,true,true,__MISSING__,false,false,false,65000,MRO,false,true,false,false,true
__MISSING__,1506,2012,2,Colorado,CO,WECC,Southwest,-0.5,cold,2012-02-11T00:00:00,08:47:00,2012-02-11T00:00:00,10:30:00,intentional attack,vandalism,__MISSING__,103,0,0,10.76,8.86,6.45,8.85,1454017,1527466,1159556,4145577,35.0739354256356,36.8456791418903,27.9709193677985,2149637,348752,16017,2514407,85.4928020801724,13.8701491047392,0.637009044279625,50547,48156,1.0496511338151,1,4326,262427,1.64845842843915,1.7,5191731,86.15,9.29,2836.1,1732.2,6.8,1.47,0.26,99.5657770860953,0.43422291390474,0.43422291390474,2e55d0ce4c14e296b37efca29cc1477e05702071365f9519c0c85018e90a5d35,1,1,false,false,vandalism,2012-02-11T08:47:00,2012-02-11T10:30:00,103,103,0,true,true,true,true,0,true,false,true,0,WECC,false,true,true,false,true
